réussis	525.600000	0.600000
enfin	526.400000	0.600000
à	527.200000	0.600000
parler,	528.000000	0.600000
je	528.800000	0.600000
lui	529.600000	0.600000
dis:	530.400000	0.600000
"mais...	531.200000	0.600000
qu'est-ce	532.000000	0.600000
que	532.800000	0.600000
tu	533.600000	0.600000
fais	534.400000	0.600000
là?"	535.200000	0.600000
et	536.000000	0.600000
il	536.800000	0.600000
me	537.600000	0.600000
répéta	538.400000	0.600000
alors,	539.200000	0.600000
tout	540.000000	0.600000
doucement,	540.800000	0.600000
comme	541.600000	0.600000
une	542.400000	0.600000
chose	543.200000	0.600000
très	544.000000	0.600000
sérieuse	544.800000	0.600000
:	545.600000	0.600000
"s'il	546.400000	0.600000
vous	547.200000	0.600000
plaît...	548.000000	0.600000
dessine-moi	548.800000	0.600000
un	549.600000	0.600000
mouton..."	550.400000	0.600000
quand	551.200000	0.600000
le	552.000000	0.600000
mystère	552.800000	0.600000
est	553.600000	0.600000
trop	554.400000	0.600000
impressionnant,	555.200000	0.600000
on	556.000000	0.600000
n'ose	556.800000	0.600000
pas	557.600000	0.600000
désobéir.	558.400000	0.600000
aussi	559.200000	0.600000
absurde	560.000000	0.600000
que	560.800000	0.600000
cela	561.600000	0.600000
me	562.400000	0.600000
semblât	563.200000	0.600000
à	564.000000	0.600000
mille	564.800000	0.600000
milles	565.600000	0.600000
de	566.400000	0.600000
tous	567.200000	0.600000
les	568.000000	0.600000
endroits	568.800000	0.600000
habités	569.600000	0.600000
et	570.400000	0.600000
en	571.200000	0.600000
danger	572.000000	0.600000
de	572.800000	0.600000
mort,	573.600000	0.600000
je	574.400000	0.600000
sortis	575.200000	0.600000
de	576.000000	0.600000
ma	576.800000	0.600000
poche	577.600000	0.600000
une	578.400000	0.600000
feuille	579.200000	0.600000
de	580.000000	0.600000
papier	580.800000	0.600000
et	581.600000	0.600000
un	582.400000	0.600000
stylographe.	583.200000	0.600000
mais	584.000000	0.600000
je	584.800000	0.600000
me	585.600000	0.600000
rappelai	586.400000	0.600000
alors	587.200000	0.600000
que	588.000000	0.600000
j'avais	588.800000	0.600000
surtout	589.600000	0.600000
étudié	590.400000	0.600000
la	591.200000	0.600000
géographie,	592.000000	0.600000
l'histoire,	592.800000	0.600000
le	593.600000	0.600000
calcul	594.400000	0.600000
et	595.200000	0.600000
la	596.000000	0.600000
grammaire	596.800000	0.600000
et	597.600000	0.600000
je	598.400000	0.600000
dis	599.200000	0.600000
au	600.000000	0.600000
petit	600.800000	0.600000
bonhomme	601.600000	0.600000
avec	602.400000	0.600000
un	603.200000	0.600000
peu	604.000000	0.600000
de	604.800000	0.600000
mauvaise	605.600000	0.600000
humeur	606.400000	0.600000
que	607.200000	0.600000
je	608.000000	0.600000
ne	608.800000	0.600000
savais	609.600000	0.600000
pas	610.400000	0.600000
dessiner.	611.200000	0.600000
il	612.000000	0.600000
me	612.800000	0.600000
répondit	613.600000	0.600000
:	614.400000	0.600000
"ça	615.200000	0.600000
ne	616.000000	0.600000
fait	616.800000	0.600000
rien.	617.600000	0.600000
dessine-moi	618.400000	0.600000
un	619.200000	0.600000
mouton."	620.000000	0.600000
comme	620.800000	0.600000
je	621.600000	0.600000
n'avais	622.400000	0.600000
jamais	623.200000	0.600000
dessiné	624.000000	0.600000
un	624.800000	0.600000
mouton	625.600000	0.600000
je	626.400000	0.600000
refis,	627.200000	0.600000
pour	628.000000	0.600000
lui,	628.800000	0.600000
l'un	629.600000	0.600000
des	630.400000	0.600000
deux	631.200000	0.600000
seuls	632.000000	0.600000
dessins	632.800000	0.600000
dont	633.600000	0.600000
j'étais	634.400000	0.600000
capable.	635.200000	0.600000
celui	636.000000	0.600000
du	636.800000	0.600000
boa	637.600000	0.600000
fermé.	638.400000	0.600000
et	639.200000	0.600000
je	640.000000	0.600000
fus	640.800000	0.600000
stupéfait	641.600000	0.600000
d'entendre	642.400000	0.600000
le	643.200000	0.600000
petit	644.000000	0.600000
bonhomme	644.800000	0.600000
me	645.600000	0.600000
répondre	646.400000	0.600000
:	647.200000	0.600000
"non!	648.000000	0.600000
non!	648.800000	0.600000
je	649.600000	0.600000
ne	650.400000	0.600000
veux	651.200000	0.600000
pas	652.000000	0.600000
d'un	652.800000	0.600000
éléphant	653.600000	0.600000
dans	654.400000	0.600000
un	655.200000	0.600000
boa.	656.000000	0.600000
un	656.800000	0.600000
boa	657.600000	0.600000
c'est	658.400000	0.600000
très	659.200000	0.600000
dangereux,	660.000000	0.600000
et	660.800000	0.600000
un	661.600000	0.600000
éléphant	662.400000	0.600000
c'est	663.200000	0.600000
très	664.000000	0.600000
encombrant.	664.800000	0.600000
chez	665.600000	0.600000
moi	666.400000	0.600000
c'est	667.200000	0.600000
tout	668.000000	0.600000
petit.	668.800000	0.600000
j'ai	669.600000	0.600000
besoin	670.400000	0.600000
d'un	671.200000	0.600000
mouton.	672.000000	0.600000
dessine-moi	672.800000	0.600000
un	673.600000	0.600000
mouton."	674.400000	0.600000
alors	675.200000	0.600000
j'ai	676.000000	0.600000
dessiné.	676.800000	0.600000
il	677.600000	0.600000
regarda	678.400000	0.600000
attentivement,	679.200000	0.600000
puis	680.000000	0.600000
:	680.800000	0.600000
"non!	681.600000	0.600000
celui-là	682.400000	0.600000
est	683.200000	0.600000
très	684.000000	0.600000
malade.	684.800000	0.600000
fais-en	685.600000	0.600000
un	686.400000	0.600000
autre."	687.200000	0.600000
je	688.000000	0.600000
dessinai	688.800000	0.600000
:	689.600000	0.600000
mon	690.400000	0.600000
ami	691.200000	0.600000
sourit	692.000000	0.600000
gentiment,	692.800000	0.600000
avec	693.600000	0.600000
indulgence	694.400000	0.600000
:	695.200000	0.600000
"tu	696.000000	0.600000
vois	696.800000	0.600000
bien...	697.600000	0.600000
ce	698.400000	0.600000
n'est	699.200000	0.600000
pas	700.000000	0.600000
un	700.800000	0.600000
mouton,	701.600000	0.600000
c'est	702.400000	0.600000
un	703.200000	0.600000
bélier.	704.000000	0.600000
il	704.800000	0.600000
a	705.600000	0.600000
des	706.400000	0.600000
cornes..."	707.200000	0.600000
je	708.000000	0.600000
refis	708.800000	0.600000
donc	709.600000	0.600000
encore	710.400000	0.600000
mon	711.200000	0.600000
dessin	712.000000	0.600000
:	712.800000	0.600000
mais	713.600000	0.600000
il	714.400000	0.600000
fut	715.200000	0.600000
refusé,	716.000000	0.600000
comme	716.800000	0.600000
les	717.600000	0.600000
précédents	718.400000	0.600000
:	719.200000	0.600000
"celui-là	720.000000	0.600000
est	720.800000	0.600000
trop	721.600000	0.600000
vieux.	722.400000	0.600000
je	723.200000	0.600000
veux	724.000000	0.600000
un	724.800000	0.600000
mouton	725.600000	0.600000
qui	726.400000	0.600000
vive	727.200000	0.600000
longtemps."	728.000000	0.600000
alors,	728.800000	0.600000
faute	729.600000	0.600000
de	730.400000	0.600000
patience,	731.200000	0.600000
comme	732.000000	0.600000
j'avais	732.800000	0.600000
hâte	733.600000	0.600000
de	734.400000	0.600000
commencer	735.200000	0.600000
le	736.000000	0.600000
démontage	736.800000	0.600000
de	737.600000	0.600000
mon	738.400000	0.600000
moteur,	739.200000	0.600000
je	740.000000	0.600000
griffonnai	740.800000	0.600000
ce	741.600000	0.600000
dessin-ci	742.400000	0.600000
:	743.200000	0.600000
et	744.000000	0.600000
je	744.800000	0.600000
lançai	745.600000	0.600000
:	746.400000	0.600000
"ça	747.200000	0.600000
c'est	748.000000	0.600000
la	748.800000	0.600000
caisse.	749.600000	0.600000
le	750.400000	0.600000
mouton	751.200000	0.600000
que	752.000000	0.600000
tu	752.800000	0.600000
veux	753.600000	0.600000
est	754.400000	0.600000
dedans."	755.200000	0.600000
mais	756.000000	0.600000
je	756.800000	0.600000
fus	757.600000	0.600000
bien	758.400000	0.600000
surpris	759.200000	0.600000
de	760.000000	0.600000
voir	760.800000	0.600000
s'illuminer	761.600000	0.600000
le	762.400000	0.600000
visage	763.200000	0.600000
de	764.000000	0.600000
mon	764.800000	0.600000
jeune	765.600000	0.600000
juge	766.400000	0.600000
:	767.200000	0.600000
