word	position	sentence_id	is_last_word
de	8	142	0
cheminée	9	142	1
Évidemment	1	143	0
sur	2	143	0
notre	3	143	0
terre	4	143	0
nous	5	143	0
sommes	6	143	0
beaucoup	7	143	0
trop	8	143	0
petits	9	143	0
pour	10	143	0
ramoner	11	143	0
nos	12	143	0
volcans	13	143	1
C	1	144	0
est	2	144	0
pourquoi	3	144	0
ils	4	144	0
nous	5	144	0
causent	6	144	0
des	7	144	0
tas	8	144	0
d	9	144	0
ennuis	10	144	1
Le	1	145	0
petit	2	145	0
prince	3	145	0
arracha	4	145	0
aussi	5	145	0
avec	6	145	0
un	7	145	0
peu	8	145	0
de	9	145	0
mélancolie	10	145	0
les	11	145	0
dernières	12	145	0
pousses	13	145	0
de	14	145	0
baobabs	15	145	1
Il	1	146	0
croyait	2	146	0
ne	3	146	0
jamais	4	146	0
devoir	5	146	0
revenir	6	146	1
Mais	1	147	0
tous	2	147	0
ces	3	147	0
travaux	4	147	0
familiers	5	147	0
lui	6	147	0
parurent	7	147	0
ce	8	147	0
matin	9	147	0
là	10	147	0
extrêmement	11	147	0
doux	12	147	1
Et	1	148	0
quand	2	148	0
il	3	148	0
arrosa	4	148	0
une	5	148	0
dernière	6	148	0
fois	7	148	0
la	8	148	0
fleur	9	148	0
et	10	148	0
se	11	148	0
prépara	12	148	0
à	13	148	0
la	14	148	0
mettre	15	148	0
à	16	148	0
l	17	148	0
abri	18	148	0
sous	19	148	0
son	20	148	0
globe	21	148	0
il	22	148	0
se	23	148	0
découvrit	24	148	0
l	25	148	0
envie	26	148	0
de	27	148	0
pleurer	28	148	1
adieu	1	149	0
dit	2	149	0
il	3	149	0
à	4	149	0
la	5	149	0
fleur	6	149	1
Mais	1	150	0
elle	2	150	0
ne	3	150	0
lui	4	150	0
répondit	5	150	0
pas	6	150	1
adieu	1	151	0
répéta	2	151	0
t	3	151	0
il	4	151	1
La	1	152	0
fleur	2	152	0
toussa	3	152	1
Mais	1	153	0
ce	2	153	0
n	3	153	0
était	4	153	0
pas	5	153	0
à	6	153	0
cause	7	153	0
de	8	153	0
son	9	153	0
rhume	10	153	1
j	1	154	0
ai	2	154	0
été	3	154	0
sotte	4	154	0
lui	5	154	0
dit	6	154	0
elle	7	154	0
enfin	8	154	1
Je	1	155	0
te	2	155	0
demande	3	155	0
pardon	4	155	1
Tâche	1	156	0
d	2	156	0
être	3	156	0
heureux	4	156	1
Il	1	157	0
fut	2	157	0
surpris	3	157	0
par	4	157	0
l	5	157	0
absence	6	157	0
de	7	157	0
reproches	8	157	1
Il	1	158	0
restait	2	158	0
là	3	158	0
tout	4	158	0
déconcerté	5	158	0
le	6	158	0
globe	7	158	0
en	8	158	0
l	9	158	0
air	10	158	1
Il	1	159	0
ne	2	159	0
comprenait	3	159	0
pas	4	159	0
cette	5	159	0
douceur	6	159	0
calme	7	159	1
mais	1	160	0
oui	2	160	0
je	3	160	0
t	4	160	0
aime	5	160	0
lui	6	160	0
dit	7	160	0
la	8	160	0
fleur	9	160	1
Tu	1	161	0
n	2	161	0
en	3	161	0
as	4	161	0
rien	5	161	0
su	6	161	0
par	7	161	0
ma	8	161	0
faute	9	161	1
Cela	1	162	0
n	2	162	0
a	3	162	0
aucune	4	162	0
importance	5	162	1
Mais	1	163	0
tu	2	163	0
as	3	163	0
été	4	163	0
aussi	5	163	0
sot	6	163	0
que	7	163	0
moi	8	163	1
Tâche	1	164	0
d	2	164	0
être	3	164	0
heureux	4	164	1
Laisse	1	165	0
ce	2	165	0
globe	3	165	0
tranquille	4	165	1
Je	1	166	0
n	2	166	0
en	3	166	0
veux	4	166	0
plus	5	166	1
mais	1	167	0
le	2	167	0
vent	3	167	1
je	1	168	0
ne	2	168	0
suis	3	168	0
pas	4	168	0
si	5	168	0
enrhumée	6	168	0
que	7	168	0
ça	8	168	1
L	1	169	0
air	2	169	0
frais	3	169	0
de	4	169	0
la	5	169	0
nuit	6	169	0
me	7	169	0
fera	8	169	0
du	9	169	0
bien	10	169	1
Je	1	170	0
suis	2	170	0
une	3	170	0
fleur	4	170	1
mais	1	171	0
les	2	171	0
bêtes	3	171	1
il	1	172	0
faut	2	172	0
bien	3	172	0
que	4	172	0
je	5	172	0
supporte	6	172	0
deux	7	172	0
ou	8	172	0
trois	9	172	0
chenilles	10	172	0
si	11	172	0
je	12	172	0
veux	13	172	0
connaître	14	172	0
les	15	172	0
papillons	16	172	1
Il	1	173	0
paraît	2	173	0
que	3	173	0
c	4	173	0
est	5	173	0
tellement	6	173	0
beau	7	173	1
Sinon	1	174	0
qui	2	174	0
me	3	174	0
rendra	4	174	0
visite	5	174	1
Tu	1	175	0
seras	2	175	0
loin	3	175	0
toi	4	175	1
Quant	1	176	0
aux	2	176	0
grosses	3	176	0
bêtes	4	176	0
je	5	176	0
ne	6	176	0
crains	7	176	0
rien	8	176	1
J	1	177	0
ai	2	177	0
mes	3	177	0
griffes	4	177	1
Et	1	178	0
elle	2	178	0
montrait	3	178	0
naïvement	4	178	0
ses	5	178	0
quatre	6	178	0
épines	7	178	1
Puis	1	179	0
elle	2	179	0
ajouta	3	179	0
ne	4	179	0
traîne	5	179	0
pas	6	179	0
comme	7	179	0
ça	8	179	0
c	9	179	0
est	10	179	0
agaçant	11	179	1
Tu	1	180	0
as	2	180	0
décidé	3	180	0
de	4	180	0
partir	5	180	1
Va	1	181	0
t	2	181	0
en	3	181	1
Car	1	182	0
elle	2	182	0
ne	3	182	0
voulait	4	182	0
pas	5	182	0
qu	6	182	0
il	7	182	0
la	8	182	0
vît	9	182	0
pleurer	10	182	1
C	1	183	0
était	2	183	0
une	3	183	0
fleur	4	183	0
tellement	5	183	0
orgueilleuse	6	183	1
