word	position	sentence_id	is_last_word
Ce	1	176	0
n	2	176	0
était	3	176	0
pas	4	176	0
un	5	176	0
corps	6	176	0
tellement	7	176	0
lourd	8	176	1
Et	1	177	0
j	2	177	0
aime	3	177	0
la	4	177	0
nuit	5	177	0
écouter	6	177	0
les	7	177	0
étoiles	8	177	1
C	1	178	0
est	2	178	0
comme	3	178	0
cinq	4	178	0
cents	5	178	0
millions	6	178	0
de	7	178	0
grelots	8	178	1
Mais	1	179	0
voilà	2	179	0
qu	3	179	0
il	4	179	0
se	5	179	0
passe	6	179	0
quelque	7	179	0
chose	8	179	0
d	9	179	0
extraordinaire	10	179	1
La	1	180	0
muselière	2	180	0
que	3	180	0
j	4	180	0
ai	5	180	0
dessinée	6	180	0
pour	7	180	0
le	8	180	0
petit	9	180	0
prince	10	180	0
j	11	180	0
ai	12	180	0
oublié	13	180	0
d	14	180	0
y	15	180	0
ajouter	16	180	0
la	17	180	0
courroie	18	180	0
de	19	180	0
cuir	20	180	1
Il	1	181	0
n	2	181	0
aura	3	181	0
jamais	4	181	0
pu	5	181	0
l	6	181	0
attacher	7	181	0
au	8	181	0
mouton	9	181	1
Alors	1	182	0
je	2	182	0
me	3	182	0
demande	4	182	0
que	5	182	0
s	6	182	0
est	7	182	0
il	8	182	0
passé	9	182	0
sur	10	182	0
sa	11	182	0
planète	12	182	1
Peut	1	183	0
être	2	183	0
bien	3	183	0
que	4	183	0
le	5	183	0
mouton	6	183	0
a	7	183	0
mangé	8	183	0
la	9	183	0
fleur	10	183	1
Tantôt	1	184	0
je	2	184	0
me	3	184	0
dis	4	184	0
sûrement	5	184	0
non	6	184	1
Le	1	185	0
petit	2	185	0
prince	3	185	0
enferme	4	185	0
sa	5	185	0
fleur	6	185	0
toutes	7	185	0
les	8	185	0
nuits	9	185	0
sous	10	185	0
son	11	185	0
globe	12	185	0
de	13	185	0
verre	14	185	0
et	15	185	0
il	16	185	0
surveille	17	185	0
bien	18	185	0
son	19	185	0
mouton	20	185	1
Alors	1	186	0
je	2	186	0
suis	3	186	0
heureux	4	186	1
Et	1	187	0
toutes	2	187	0
les	3	187	0
étoiles	4	187	0
rient	5	187	0
doucement	6	187	1
Tantôt	1	188	0
je	2	188	0
me	3	188	0
dis	4	188	0
on	5	188	0
est	6	188	0
distrait	7	188	0
une	8	188	0
fois	9	188	0
ou	10	188	0
l	11	188	0
autre	12	188	0
et	13	188	0
ça	14	188	0
suffit	15	188	1
Il	1	189	0
a	2	189	0
oublié	3	189	0
un	4	189	0
soir	5	189	0
le	6	189	0
globe	7	189	0
de	8	189	0
verre	9	189	0
ou	10	189	0
bien	11	189	0
le	12	189	0
mouton	13	189	0
est	14	189	0
sorti	15	189	0
sans	16	189	0
bruit	17	189	0
pendant	18	189	0
la	19	189	0
nuit	20	189	1
Alors	1	190	0
les	2	190	0
grelots	3	190	0
se	4	190	0
changent	5	190	0
tous	6	190	0
en	7	190	0
larmes	8	190	1
C	1	191	0
est	2	191	0
là	3	191	0
un	4	191	0
bien	5	191	0
grand	6	191	0
mystère	7	191	1
Pour	1	192	0
vous	2	192	0
qui	3	192	0
aimez	4	192	0
aussi	5	192	0
le	6	192	0
petit	7	192	0
prince	8	192	0
comme	9	192	0
pour	10	192	0
moi	11	192	0
rien	12	192	0
de	13	192	0
l	14	192	0
univers	15	192	0
n	16	192	0
est	17	192	0
semblable	18	192	0
si	19	192	0
quelque	20	192	0
part	21	192	0
on	22	192	0
ne	23	192	0
sait	24	192	0
où	25	192	0
un	26	192	0
mouton	27	192	0
que	28	192	0
nous	29	192	0
ne	30	192	0
connaissons	31	192	0
pas	32	192	0
a	33	192	0
oui	34	192	0
ou	35	192	0
non	36	192	0
mangé	37	192	0
une	38	192	0
rose	39	192	1
Regardez	1	193	0
le	2	193	0
ciel	3	193	1
Demandez	1	194	0
vous	2	194	0
le	3	194	0
mouton	4	194	0
oui	5	194	0
ou	6	194	0
non	7	194	0
a	8	194	0
t	9	194	0
il	10	194	0
mangé	11	194	0
la	12	194	0
fleur	13	194	1
Et	1	195	0
vous	2	195	0
verrez	3	195	0
comme	4	195	0
tout	5	195	0
change	6	195	1
Et	1	196	0
aucune	2	196	0
grande	3	196	0
personne	4	196	0
ne	5	196	0
comprendra	6	196	0
jamais	7	196	0
que	8	196	0
ça	9	196	0
a	10	196	0
tellement	11	196	0
d	12	196	0
importance	13	196	1
