word	position	sentence_id	is_last_word
pourquoi	1	163	0
bois	2	163	0
tu	3	163	1
Lui	1	164	0
demanda	2	164	0
le	3	164	0
petit	4	164	0
prince	5	164	1
pour	1	165	0
oublier	2	165	0
répondit	3	165	0
le	4	165	0
buveur	5	165	1
pour	1	166	0
oublier	2	166	0
quoi	3	166	1
S	1	167	0
enquit	2	167	0
le	3	167	0
petit	4	167	0
prince	5	167	0
qui	6	167	0
déjà	7	167	0
le	8	167	0
plaignait	9	167	1
pour	1	168	0
oublier	2	168	0
que	3	168	0
j	4	168	0
ai	5	168	0
honte	6	168	0
avoua	7	168	0
le	8	168	0
buveur	9	168	0
en	10	168	0
baissant	11	168	0
la	12	168	0
tête	13	168	1
honte	1	169	0
de	2	169	0
quoi	3	169	1
S	1	170	0
informa	2	170	0
le	3	170	0
petit	4	170	0
prince	5	170	0
qui	6	170	0
désirait	7	170	0
le	8	170	0
secourir	9	170	1
honte	1	171	0
de	2	171	0
boire	3	171	1
Acheva	1	172	0
le	2	172	0
buveur	3	172	0
qui	4	172	0
s	5	172	0
enferma	6	172	0
définitivement	7	172	0
dans	8	172	0
le	9	172	0
silence	10	172	1
Et	1	173	0
le	2	173	0
petit	3	173	0
prince	4	173	0
s	5	173	0
en	6	173	0
fut	7	173	0
perplexe	8	173	1
les	1	174	0
grandes	2	174	0
personnes	3	174	0
sont	4	174	0
décidément	5	174	0
très	6	174	0
très	7	174	0
bizarres	8	174	0
se	9	174	0
disait	10	174	0
il	11	174	0
en	12	174	0
lui	13	174	0
même	14	174	0
durant	15	174	0
le	16	174	0
voyage	17	174	1
