,data,trigger_ind,trigger_time,word,word_duration,word_ind,word_time
1218,match,882.0,286.309,pieds,0.1899999999999977,633.0,243.1
1219,match,883.0,286.501,comme,0.2199999999999988,634.0,243.29
1220,match,884.0,286.721,si,0.1299999999999954,635.0,243.51
1221,match,885.0,286.849,j,0.1000000000000227,636.0,243.64
1222,match,886.0,286.946,avais,0.1899999999999977,637.0,243.74
1223,match,887.0,287.141,été,0.2999999999999829,638.0,243.93
1224,match,888.0,287.443,frappé,0.6200000000000045,639.0,244.23
1225,match,889.0,288.064,par,0.1299999999999954,640.0,244.85
1226,match,890.0,288.192,la,0.1500000000000056,641.0,244.98
1227,trigger,891.0,288.344,,,,
1228,trigger,892.0,289.263,,,,
1229,word,,,foudre,0.4900000000000091,,245.13
1230,match,893.0,289.317,j,0.1299999999999954,643.0,246.1
1231,match,894.0,289.445,ai,0.1599999999999966,644.0,246.23
1232,match,895.0,289.606,bien,0.3400000000000034,645.0,246.39
1233,trigger,896.0,289.948,,,,
1234,trigger,897.0,290.304,,,,
1235,word,,,frotté,0.4099999999999966,,246.73
1236,match,898.0,290.359,mes,0.2800000000000011,647.0,247.14
1237,trigger,899.0,290.639,,,,
1238,trigger,900.0,291.086,,,,
1239,word,,,yeux,0.1900000000000261,,247.42
1240,match,901.0,291.14,j,0.1400000000000147,649.0,247.92
1241,match,902.0,291.278,ai,0.1299999999999954,650.0,248.06
1242,match,903.0,291.408,bien,0.3799999999999954,651.0,248.19
1243,trigger,904.0,291.791,,,,
1244,trigger,905.0,292.9,,,,
1245,trigger,906.0,292.955,,,,
1246,trigger,907.0,293.039,,,,
1247,word,,,regardé,0.6100000000000136,,248.57
1248,word,,,et,0.0900000000000034,,249.73
1249,word,,,j,0.200000000000017,,249.82
1250,match,908.0,293.245,ai,0.1199999999999761,655.0,250.02
1251,trigger,909.0,293.362,,,,
1252,trigger,910.0,293.732,,,,
1253,word,,,vu,0.2800000000000011,,250.14
1254,match,911.0,293.787,un,0.2100000000000079,657.0,250.56
1255,trigger,912.0,293.997,,,,
1256,trigger,913.0,294.403,,,,
1257,trigger,914.0,294.458,,,,
1258,trigger,915.0,295.044,,,,
1259,trigger,916.0,295.099,,,,
1260,trigger,917.0,295.354,,,,
1261,word,,,petit,0.4599999999999795,,250.77
1262,word,,,bonhomme,0.4699999999999988,,251.23
1263,word,,,tout,0.3100000000000023,,251.87
1264,match,918.0,295.409,à,0.0999999999999943,661.0,252.18
1265,match,919.0,295.504,fait,0.3300000000000125,662.0,252.28
1266,trigger,920.0,295.839,,,,
1267,trigger,921.0,297.177,,,,
1268,word,,,extraordinaire,1.25,,252.61
1269,match,922.0,297.232,qui,0.1500000000000056,664.0,254.0
1270,match,923.0,297.38,me,0.1699999999999875,665.0,254.15
1271,trigger,924.0,297.551,,,,
1272,trigger,925.0,298.21,,,,
1273,trigger,926.0,298.264,,,,
1274,trigger,927.0,299.713,,,,
1275,trigger,928.0,299.768,,,,
1276,trigger,929.0,300.193,,,,
1277,trigger,930.0,300.249,,,,
1278,trigger,931.0,300.414,,,,
1279,trigger,932.0,300.468,,,,
1280,trigger,933.0,300.834,,,,
1281,word,,,considérait,0.710000000000008,,254.32
1282,word,,,gravement,0.6999999999999886,,255.03
1283,word,,,voilà,0.4800000000000182,,256.53
1284,word,,,le,0.2200000000000272,,257.01
1285,match,934.0,300.889,meilleur,0.4199999999999591,670.0,257.23
1286,trigger,935.0,301.305,,,,
1287,trigger,936.0,301.36,,,,
1288,trigger,937.0,301.856,,,,
1289,word,,,portrait,0.4700000000000273,,257.65
1290,word,,,que,0.3299999999999841,,258.12
1291,match,938.0,301.912,plus,0.2299999999999613,673.0,258.67
1292,trigger,939.0,302.141,,,,
1293,trigger,940.0,302.668,,,,
1294,trigger,941.0,302.723,,,,
1295,word,,,tard,0.4900000000000091,,258.9
1296,word,,,j,0.1099999999999568,,259.48
1297,match,942.0,302.828,ai,0.0900000000000318,676.0,259.59
1298,trigger,943.0,302.916,,,,
1299,trigger,944.0,303.38,,,,
1300,trigger,945.0,303.435,,,,
1301,trigger,946.0,303.495,,,,
1302,word,,,réussi,0.5099999999999909,,259.68
1303,word,,,à,0.0699999999999931,,260.19
1304,word,,,faire,0.1999999999999886,,260.26
1305,match,947.0,303.705,de,0.1299999999999954,680.0,260.46
1306,trigger,948.0,303.833,,,,
1307,trigger,949.0,304.744,,,,
1308,word,,,lui,0.2800000000000295,,260.59
1309,match,950.0,304.799,mais,0.1999999999999886,682.0,261.55
1310,match,951.0,304.998,mon,0.160000000000025,683.0,261.75
1311,match,952.0,305.158,dessin,0.3999999999999772,684.0,261.91
1312,match,953.0,305.56,bien,0.2199999999999704,685.0,262.31
1313,trigger,954.0,305.78,,,,
1314,trigger,955.0,306.477,,,,
1315,word,,,sûr,0.4400000000000545,,262.53
1316,match,956.0,306.532,est,0.1500000000000341,687.0,263.28
1317,trigger,957.0,306.68,,,,
1318,trigger,958.0,307.088,,,,
1319,word,,,beaucoup,0.4599999999999795,,263.43
1320,match,959.0,307.142,moins,0.2400000000000091,689.0,263.89
1321,trigger,960.0,307.382,,,,
1322,trigger,961.0,307.949,,,,
1323,trigger,962.0,308.004,,,,
1324,word,,,ravissant,0.6200000000000045,,264.13
1325,word,,,que,0.1000000000000227,,264.75
1326,match,963.0,308.099,le,0.1399999999999863,692.0,264.85
1327,trigger,964.0,308.242,,,,
1328,trigger,965.0,309.643,,,,
1329,trigger,966.0,309.698,,,,
1330,trigger,967.0,309.803,,,,
1331,trigger,968.0,309.855,,,,
1332,word,,,modèle,0.4499999999999886,,264.99
1333,word,,,ce,0.079999999999984,,266.44
1334,word,,,n,0.0300000000000295,,266.57
1335,word,,,est,0.0999999999999659,,266.6
1336,match,969.0,309.95,pas,0.1299999999999954,697.0,266.7
1337,match,970.0,310.084,ma,0.1500000000000341,698.0,266.83
1338,trigger,971.0,310.236,,,,
1339,trigger,972.0,311.074,,,,
1340,word,,,faute,0.4499999999999886,,266.98
1341,match,973.0,311.129,j,0.1100000000000136,700.0,267.87
1342,match,974.0,311.235,avais,0.1800000000000068,701.0,267.98
1343,match,975.0,311.418,été,0.2799999999999727,702.0,268.16
1344,trigger,976.0,311.7,,,,
1345,trigger,977.0,312.296,,,,
1346,word,,,découragé,0.6499999999999773,,268.44
1347,match,978.0,312.35,dans,0.160000000000025,704.0,269.09
1348,match,979.0,312.509,ma,0.1000000000000227,705.0,269.25
1349,trigger,980.0,312.605,,,,
1350,word,,,carrière,0.4499999999999886,,269.35
1351,match,981.0,313.061,de,0.1700000000000159,707.0,269.8
1352,match,982.0,313.231,peintre,0.3799999999999954,708.0,269.97
1353,match,983.0,313.612,par,0.169999999999959,709.0,270.35
1354,trigger,984.0,313.782,,,,
1355,trigger,985.0,313.854,,,,
1356,trigger,986.0,314.123,,,,
1357,trigger,987.0,314.87,,,,
1358,trigger,988.0,314.925,,,,
1359,trigger,989.0,315.03,,,,
1360,trigger,990.0,315.094,,,,
1361,word,,,les,0.0800000000000409,,270.52
1362,word,,,grandes,0.2599999999999909,,270.6
1363,word,,,personnes,0.589999999999975,,270.86
1364,word,,,à,0.1099999999999568,,271.66
1365,word,,,l,0.0699999999999931,,271.77
1366,word,,,âge,0.2000000000000454,,271.84
1367,match,991.0,315.304,de,0.1099999999999568,716.0,272.04
1368,trigger,992.0,315.411,,,,
1369,trigger,993.0,315.786,,,,
1370,word,,,six,0.3700000000000045,,272.15
1371,word,,,ans,0.1800000000000068,,272.52
1372,match,994.0,316.323,et,0.0399999999999636,719.0,273.11
1373,trigger,995.0,316.363,,,,
1374,match,996.0,316.411,je,0.1500000000000341,720.0,273.15
1375,trigger,997.0,316.565,,,,
1376,trigger,998.0,316.615,,,,
1377,word,,,n,0.0600000000000022,,273.3
1378,word,,,avais,0.25,,273.36
1379,match,999.0,316.877,rien,0.4499999999999886,723.0,273.61
1380,match,1000.0,317.328,appris,0.3600000000000136,724.0,274.06
1381,trigger,1001.0,317.689,,,,
1382,trigger,1002.0,317.749,,,,
1383,trigger,1003.0,318.596,,,,
1384,trigger,1004.0,318.651,,,,
1385,trigger,1005.0,319.007,,,,
1386,word,,,à,0.0699999999999931,,274.42
1387,word,,,dessiner,0.5999999999999659,,274.49
1388,word,,,sauf,0.410000000000025,,275.38
1389,match,1006.0,319.062,les,0.1499999999999772,728.0,275.79
1390,match,1007.0,319.21,boas,0.2699999999999818,729.0,275.94
1391,trigger,1008.0,319.482,,,,
1392,word,,,fermés,0.4600000000000364,,276.21
1393,match,1009.0,320.068,et,0.0499999999999545,731.0,276.85
1394,trigger,1010.0,320.118,,,,
1395,trigger,1011.0,320.162,,,,
1396,trigger,1012.0,320.288,,,,
1397,trigger,1013.0,320.594,,,,
1398,trigger,1014.0,322.382,,,,
1399,word,,,les,0.1200000000000045,,276.9
1400,word,,,boas,0.3000000000000113,,277.02
1401,word,,,ouverts,0.6100000000000136,,277.32
1402,match,1015.0,322.438,je,0.1899999999999977,735.0,279.16
1403,trigger,1016.0,322.627,,,,
1404,trigger,1017.0,323.104,,,,
1405,trigger,1018.0,323.159,,,,
1406,trigger,1019.0,323.405,,,,
1407,word,,,regardai,0.5299999999999727,,279.35
1408,word,,,donc,0.3000000000000113,,279.88
1409,match,1020.0,323.459,cette,0.2400000000000091,738.0,280.18
1410,trigger,1021.0,323.699,,,,
1411,trigger,1022.0,324.536,,,,
1412,trigger,1023.0,324.591,,,,
1413,trigger,1024.0,324.837,,,,
1414,trigger,1025.0,324.892,,,,
1415,trigger,1026.0,325.138,,,,
1416,trigger,1027.0,325.193,,,,
1417,word,,,apparition,0.6599999999999682,,280.42
1418,word,,,avec,0.3000000000000113,,281.31
1419,match,1028.0,325.402,des,0.3000000000000113,741.0,281.61
1420,trigger,1029.0,325.699,,,,
1421,word,,,yeux,0.2099999999999795,,281.91
1422,match,1030.0,325.753,tout,0.3500000000000227,743.0,282.12
1423,trigger,1031.0,326.099,,,,
1424,trigger,1032.0,326.154,,,,
1425,trigger,1033.0,326.226,,,,
1426,trigger,1034.0,327.362,,,,
1427,word,,,ronds,0.3999999999999772,,282.47
1428,word,,,d,0.079999999999984,,282.87
1429,word,,,étonnement,0.5,,282.95
1430,match,1035.0,327.416,n,0.160000000000025,747.0,284.13
1431,trigger,1036.0,327.576,,,,
1432,trigger,1037.0,327.893,,,,
1433,word,,,oubliez,0.3700000000000045,,284.29
1434,match,1038.0,327.948,pas,0.1799999999999499,749.0,284.66
1435,match,1039.0,328.127,que,0.1100000000000136,750.0,284.84
1436,match,1040.0,328.234,je,0.1700000000000159,751.0,284.95
1437,match,1041.0,328.407,me,0.1100000000000136,752.0,285.12
1438,match,1042.0,328.514,trouvais,0.4499999999999886,753.0,285.23
1439,trigger,1043.0,328.969,,,,
1440,trigger,1044.0,329.03,,,,
1441,word,,,à,0.0699999999999931,,285.68
1442,word,,,mille,0.3299999999999841,,285.75
1443,match,1045.0,329.37,milles,0.3000000000000113,756.0,286.08
1444,match,1046.0,329.67,de,0.1299999999999954,757.0,286.38
1445,match,1047.0,329.798,toute,0.3500000000000227,758.0,286.51
1446,match,1048.0,330.151,région,0.3999999999999772,759.0,286.86
1447,trigger,1049.0,330.552,,,,
1448,trigger,1050.0,332.011,,,,
1449,trigger,1051.0,332.066,,,,
1450,trigger,1052.0,332.341,,,,
1451,word,,,habitée,0.5,,287.26
1452,word,,,or,0.2900000000000204,,288.77
1453,match,1053.0,332.396,mon,0.1799999999999499,762.0,289.1
1454,trigger,1054.0,332.575,,,,
1455,trigger,1055.0,332.862,,,,
1456,trigger,1056.0,332.916,,,,
1457,trigger,1057.0,333.313,,,,
1458,word,,,petit,0.3400000000000318,,289.28
1459,word,,,bonhomme,0.4499999999999886,,289.62
1460,match,1058.0,333.368,ne,0.1299999999999954,765.0,290.07
1461,match,1059.0,333.495,me,0.1399999999999863,766.0,290.2
1462,trigger,1060.0,333.636,,,,
1463,trigger,1061.0,334.094,,,,
1464,trigger,1062.0,334.149,,,,
1465,trigger,1063.0,334.465,,,,
1466,trigger,1064.0,334.519,,,,
1467,trigger,1065.0,335.276,,,,
1468,word,,,semblait,0.5100000000000477,,290.34
1469,word,,,ni,0.3700000000000045,,290.85
1470,word,,,égaré,0.5599999999999454,,291.22
1471,match,1066.0,335.331,ni,0.2200000000000272,770.0,292.03
1472,match,1067.0,335.551,mort,0.2400000000000091,771.0,292.25
1473,match,1068.0,335.792,de,0.1100000000000136,772.0,292.49
1474,trigger,1069.0,335.897,,,,
1475,trigger,1070.0,336.688,,,,
1476,word,,,fatigue,0.5600000000000023,,292.6
1477,match,1071.0,336.743,ni,0.2099999999999795,774.0,293.44
1478,match,1072.0,336.952,mort,0.2200000000000272,775.0,293.65
1479,match,1073.0,337.173,de,0.1200000000000045,776.0,293.87
1480,trigger,1074.0,337.29,,,,
1481,trigger,1075.0,337.91,,,,
1482,word,,,faim,0.339999999999975,,293.99
1483,match,1076.0,337.965,ni,0.1999999999999886,778.0,294.66
1484,match,1077.0,338.165,mort,0.1999999999999886,779.0,294.86
1485,match,1078.0,338.365,de,0.1299999999999954,780.0,295.06
1486,trigger,1079.0,338.494,,,,
1487,trigger,1080.0,339.153,,,,
1488,word,,,soif,0.5199999999999818,,295.19
1489,match,1081.0,339.208,ni,0.2800000000000295,782.0,295.9
1490,match,1082.0,339.488,mort,0.2099999999999795,783.0,296.18
1491,match,1083.0,339.698,de,0.160000000000025,784.0,296.39
1492,trigger,1084.0,339.857,,,,
1493,trigger,1085.0,341.027,,,,
1494,word,,,peur,0.4200000000000159,,296.55
1495,match,1086.0,341.082,il,0.2100000000000363,786.0,297.77
1496,trigger,1087.0,341.291,,,,
1497,trigger,1088.0,341.341,,,,
1498,trigger,1089.0,341.668,,,,
1499,word,,,n,0.0600000000000022,,297.98
1500,word,,,avait,0.3700000000000045,,298.04
1501,match,1090.0,341.723,en,0.169999999999959,789.0,298.41
1502,match,1091.0,341.893,rien,0.3600000000000136,790.0,298.58
1503,match,1092.0,342.254,l,0.1100000000000136,791.0,298.94
1504,trigger,1093.0,342.36,,,,
1505,word,,,apparence,0.5999999999999659,,299.05
1506,match,1094.0,342.911,d,0.0600000000000022,793.0,299.65
1507,trigger,1095.0,342.966,,,,
1508,trigger,1096.0,343.014,,,,
1509,trigger,1097.0,343.205,,,,
1510,trigger,1098.0,343.582,,,,
1511,word,,,un,0.1299999999999954,,299.71
1512,word,,,enfant,0.3600000000000136,,299.89
1513,match,1099.0,343.637,perdu,0.4399999999999977,796.0,300.32
1514,trigger,1100.0,344.077,,,,
1515,trigger,1101.0,344.126,,,,
1516,word,,,au,0.0300000000000295,,300.76
1517,word,,,milieu,0.410000000000025,,300.82
1518,match,1102.0,344.548,du,0.0699999999999931,800.0,301.23
1519,trigger,1103.0,344.685,,,,
1520,trigger,1104.0,345.355,,,,
1521,word,,,désert,0.5500000000000114,,301.37
1522,match,1105.0,345.41,à,0.1500000000000341,803.0,302.09
1523,match,1106.0,345.558,mille,0.2799999999999727,804.0,302.24
1524,match,1107.0,345.841,milles,0.2800000000000295,805.0,302.52
1525,match,1108.0,346.121,de,0.1200000000000045,806.0,302.8
1526,match,1109.0,346.238,toute,0.2400000000000091,807.0,302.92
1527,match,1110.0,346.482,région,0.339999999999975,808.0,303.16
1528,trigger,1111.0,346.822,,,,
1529,trigger,1112.0,348.2,,,,
1530,word,,,habitée,0.5500000000000114,,303.5
1531,match,1113.0,348.254,quand,0.1700000000000159,810.0,304.93
1532,match,1114.0,348.423,je,0.169999999999959,811.0,305.1
1533,trigger,1115.0,348.593,,,,
1534,trigger,1116.0,349.081,,,,
1535,trigger,1117.0,349.136,,,,
1536,word,,,réussis,0.5400000000000205,,305.27
1537,word,,,enfin,0.6200000000000045,,305.81
1538,match,1118.0,349.702,à,0.0299999999999727,814.0,306.43
1539,trigger,1119.0,349.733,,,,
1540,trigger,1120.0,349.787,,,,
1541,trigger,1121.0,350.363,,,,
1542,word,,,parler,0.4700000000000273,,306.46
1543,match,1122.0,350.418,je,0.1500000000000341,816.0,307.09
1544,match,1123.0,350.567,lui,0.2300000000000182,817.0,307.24
1545,trigger,1124.0,350.798,,,,
1546,trigger,1125.0,351.686,,,,
1547,trigger,1126.0,351.74,,,,
1548,trigger,1127.0,352.588,,,,
1549,trigger,1128.0,352.643,,,,
1550,word,,,dis,0.2599999999999909,,307.47
1551,word,,,mais,0.339999999999975,,308.41
1552,word,,,qu,0.0899999999999749,,309.31
1553,match,1129.0,352.726,est,0.1400000000000432,821.0,309.4
1554,match,1130.0,352.87,-ce,0.1499999999999772,822.0,309.54
1555,match,1131.0,353.022,que,0.1499999999999772,823.0,309.69
1556,match,1132.0,353.172,tu,0.2600000000000477,824.0,309.84
1557,match,1133.0,353.434,fais,0.2199999999999704,825.0,310.1
1558,trigger,1134.0,353.654,,,,
1559,trigger,1135.0,354.933,,,,
1560,word,,,là,0.1800000000000068,,310.32
1561,match,1136.0,354.987,et,0.160000000000025,827.0,311.65
1562,trigger,1137.0,355.146,,,,
1563,word,,,il,0.0699999999999931,,311.81
1564,match,1138.0,355.208,me,0.0900000000000318,829.0,311.88
1565,trigger,1139.0,355.3,,,,
1566,trigger,1140.0,355.845,,,,
1567,trigger,1141.0,355.899,,,,
1568,trigger,1142.0,356.446,,,,
1569,word,,,répéta,0.589999999999975,,311.97
1570,word,,,alors,0.410000000000025,,312.56
1571,match,1143.0,356.5,tout,0.1599999999999681,832.0,313.16
1572,trigger,1144.0,356.659,,,,
1573,trigger,1145.0,357.548,,,,
1574,trigger,1146.0,357.603,,,,
1575,trigger,1147.0,357.829,,,,
1576,word,,,doucement,0.5699999999999932,,313.32
1577,word,,,comme,0.2800000000000295,,314.26
1578,match,1148.0,357.884,une,0.1599999999999681,835.0,314.54
1579,trigger,1149.0,358.043,,,,
1580,trigger,1150.0,358.45,,,,
1581,word,,,chose,0.4600000000000364,,314.7
1582,match,1151.0,358.505,très,0.2599999999999909,837.0,315.16
1583,trigger,1152.0,358.765,,,,
1584,trigger,1153.0,360.082,,,,
1585,trigger,1154.0,360.137,,,,
1586,trigger,1155.0,360.302,,,,
1587,word,,,sérieuse,0.6899999999999977,,315.42
1588,word,,,s,0.2199999999999704,,316.79
1589,match,1156.0,360.356,il,0.160000000000025,840.0,317.01
1590,match,1157.0,360.516,vous,0.169999999999959,841.0,317.17
1591,trigger,1158.0,360.686,,,,
1592,trigger,1159.0,361.714,,,,
1593,trigger,1160.0,361.764,,,,
1594,trigger,1161.0,362.165,,,,
1595,word,,,plaît,0.6400000000000432,,317.34
1596,word,,,dessine,0.4499999999999886,,318.42
1597,match,1162.0,362.214,-moi,0.2099999999999795,844.0,318.87
1598,match,1163.0,362.423,un,0.1500000000000341,845.0,319.08
1599,trigger,1164.0,362.572,,,,
1600,trigger,1165.0,364.609,,,,
1601,trigger,1166.0,364.659,,,,
1602,trigger,1167.0,364.87,,,,
1603,word,,,mouton,0.589999999999975,,319.23
1604,word,,,quand,0.2599999999999909,,321.31
1605,match,1168.0,364.918,le,0.0300000000000295,848.0,321.57
1606,trigger,1169.0,365.025,,,,
1607,trigger,1170.0,365.401,,,,
1608,word,,,mystère,0.4200000000000159,,321.68
1609,match,1171.0,365.448,est,0.1099999999999568,850.0,322.1
1610,trigger,1172.0,365.555,,,,
1611,trigger,1173.0,365.781,,,,
1612,trigger,1174.0,365.828,,,,
1613,trigger,1175.0,366.733,,,,
1614,trigger,1176.0,366.781,,,,
1615,trigger,1177.0,366.873,,,,
1616,trigger,1178.0,366.914,,,,
1617,word,,,trop,0.2300000000000182,,322.21
1618,word,,,impressionnant,0.6999999999999886,,322.48
1619,word,,,on,0.1100000000000136,,323.43
1620,word,,,n,0.0299999999999727,,323.54
1621,word,,,ose,0.1700000000000159,,323.57
1622,match,1179.0,367.089,pas,0.1899999999999977,856.0,323.74
1623,trigger,1180.0,367.279,,,,
1624,trigger,1181.0,369.107,,,,
1625,trigger,1182.0,369.158,,,,
1626,trigger,1183.0,369.588,,,,
1627,trigger,1184.0,369.64,,,,
1628,word,,,désobéir,0.7599999999999909,,323.93
1629,word,,,aussi,0.4799999999999613,,325.8
1630,word,,,absurde,0.6900000000000546,,326.28
1631,match,1185.0,370.279,que,0.1099999999999568,860.0,326.97
1632,trigger,1186.0,370.389,,,,
1633,trigger,1187.0,370.433,,,,
1634,trigger,1188.0,370.719,,,,
1635,word,,,cela,0.3300000000000409,,327.08
1636,match,1189.0,370.768,me,0.1399999999999863,862.0,327.41
1637,trigger,1190.0,370.905,,,,
1638,word,,,semblât,0.5600000000000023,,327.55
1639,match,1191.0,371.631,à,0.1500000000000341,864.0,328.32
1640,match,1192.0,371.781,mille,0.4699999999999704,865.0,328.47
1641,match,1193.0,372.252,milles,0.3100000000000023,866.0,328.94
1642,match,1194.0,372.562,de,0.1800000000000068,867.0,329.25
1643,match,1195.0,372.862,tous,0.2299999999999613,868.0,329.55
1644,match,1196.0,373.093,les,0.2400000000000091,869.0,329.78
1645,match,1197.0,373.334,endroits,0.410000000000025,870.0,330.02
1646,match,1198.0,373.745,habités,0.5400000000000205,871.0,330.43
1647,match,1199.0,374.606,et,0.0600000000000022,872.0,331.29
1648,match,1200.0,374.666,en,0.1399999999999863,873.0,331.35
1649,match,1201.0,374.806,danger,0.4800000000000182,874.0,331.49
1650,match,1202.0,375.286,de,0.1999999999999886,875.0,331.97
1651,match,1203.0,375.487,mort,0.5600000000000023,876.0,332.17
1652,match,1204.0,376.379,je,0.1700000000000159,877.0,333.06
1653,match,1205.0,376.549,sortis,0.4399999999999977,878.0,333.23
1654,match,1206.0,376.99,de,0.0999999999999659,879.0,333.67
1655,match,1207.0,377.09,ma,0.1800000000000068,880.0,333.77
1656,match,1208.0,377.27,poche,0.4300000000000068,881.0,333.95
1657,match,1209.0,377.761,une,0.2300000000000182,882.0,334.44
1658,match,1210.0,377.992,feuille,0.25,883.0,334.67
1659,match,1211.0,378.243,de,0.1299999999999954,884.0,334.92
1660,match,1212.0,378.373,papier,0.5299999999999727,885.0,335.05
1661,match,1213.0,379.175,et,0.079999999999984,886.0,335.85
1662,match,1214.0,379.255,un,0.1200000000000045,887.0,335.93
1663,match,1215.0,379.375,stylographe,0.8799999999999955,888.0,336.05
1664,match,1216.0,381.228,mais,0.1800000000000068,889.0,337.9
1665,match,1217.0,381.409,je,0.1400000000000432,890.0,338.08
1666,match,1218.0,381.549,me,0.0599999999999454,891.0,338.22
1667,match,1219.0,381.609,rappelai,0.410000000000025,892.0,338.28
1668,match,1220.0,382.1,alors,0.3900000000000432,893.0,338.77
1669,match,1221.0,382.49,que,0.0999999999999659,894.0,339.16
1670,match,1222.0,382.591,j,0.1100000000000136,895.0,339.26
1671,match,1223.0,382.701,avais,0.1800000000000068,896.0,339.37
1672,match,1224.0,382.881,surtout,0.4599999999999795,897.0,339.55
1673,match,1225.0,383.341,étudié,0.410000000000025,898.0,340.01
1674,match,1226.0,383.752,la,0.0999999999999659,899.0,340.42
1675,match,1227.0,383.853,géographie,0.7599999999999909,900.0,340.52
1676,match,1228.0,384.884,l,0.0699999999999931,901.0,341.55
1677,match,1229.0,384.954,histoire,0.6100000000000136,902.0,341.62
1678,match,1230.0,385.645,le,0.1800000000000068,903.0,342.31
1679,match,1231.0,385.825,calcul,0.5600000000000023,904.0,342.49
1680,match,1232.0,386.596,et,0.0699999999999931,905.0,343.26
1681,match,1233.0,386.666,la,0.1400000000000432,906.0,343.33
1682,match,1234.0,386.806,grammaire,0.5799999999999841,907.0,343.47
1683,match,1235.0,387.898,et,0.0500000000000113,908.0,344.56
1684,match,1236.0,387.948,je,0.169999999999959,909.0,344.61
1685,match,1237.0,388.119,dis,0.2300000000000182,910.0,344.78
1686,match,1238.0,388.349,au,0.0399999999999636,911.0,345.01
1687,match,1239.0,388.429,petit,0.2900000000000204,913.0,345.09
1688,match,1240.0,388.72,bonhomme,0.4599999999999795,914.0,345.38
1689,match,1241.0,389.561,avec,0.2999999999999545,915.0,346.22
1690,match,1242.0,389.861,un,0.1200000000000045,916.0,346.52
1691,match,1243.0,389.981,peu,0.1500000000000341,917.0,346.64
1692,match,1244.0,390.131,de,0.0899999999999749,918.0,346.79
1693,match,1245.0,390.222,mauvaise,0.3899999999999863,919.0,346.88
1694,match,1246.0,390.612,humeur,0.4300000000000068,920.0,347.27
1695,match,1247.0,391.504,que,0.1099999999999568,921.0,348.16
1696,match,1248.0,391.615,je,0.1200000000000045,922.0,348.27
1697,match,1249.0,391.735,ne,0.1100000000000136,923.0,348.39
1698,match,1250.0,391.845,savais,0.3700000000000045,924.0,348.5
1699,match,1251.0,392.216,pas,0.1599999999999681,925.0,348.87
1700,match,1252.0,392.376,dessiner,0.5100000000000477,926.0,349.03
1701,match,1253.0,393.89,il,0.1599999999999681,927.0,350.54
1702,match,1254.0,394.05,me,0.079999999999984,928.0,350.7
1703,match,1255.0,394.13,répondit,0.5800000000000409,929.0,350.78
1704,match,1256.0,395.222,ça,0.1899999999999977,930.0,351.87
1705,match,1257.0,395.412,ne,0.0600000000000022,931.0,352.06
1706,match,1258.0,395.472,fait,0.1599999999999681,932.0,352.12
1707,match,1259.0,395.632,rien,0.3000000000000113,933.0,352.28
1708,match,1260.0,396.483,dessine,0.3700000000000045,934.0,353.13
1709,match,1261.0,396.854,-moi,0.2200000000000272,935.0,353.5
1710,match,1262.0,397.075,un,0.0899999999999749,936.0,353.72
1711,match,1263.0,397.165,mouton,0.3600000000000136,937.0,353.81
1712,match,1264.0,398.696,comme,0.2300000000000182,938.0,355.34
1713,match,1265.0,398.927,je,0.2099999999999795,939.0,355.57
1714,match,1266.0,399.137,n,0.0300000000000295,940.0,355.78
1715,match,1267.0,399.167,avais,0.3799999999999954,941.0,355.81
1716,match,1268.0,399.548,jamais,0.4700000000000273,942.0,356.19
1717,match,1269.0,400.019,dessiné,0.42999999999995,943.0,356.66
1718,match,1270.0,400.449,un,0.2000000000000454,944.0,357.09
1719,match,1271.0,400.65,mouton,0.3299999999999841,945.0,357.29
1720,match,1272.0,401.261,je,0.1800000000000068,946.0,357.9
1721,match,1273.0,401.441,refis,0.5200000000000387,947.0,358.08
1722,match,1274.0,402.142,pour,0.2400000000000091,948.0,358.78
1723,match,1275.0,402.382,lui,0.3100000000000023,949.0,359.02
1724,match,1276.0,402.883,l,0.1100000000000136,950.0,359.52
1725,match,1277.0,402.994,un,0.1200000000000045,951.0,359.63
1726,match,1278.0,403.114,des,0.1499999999999772,952.0,359.75
1727,match,1279.0,403.264,deux,0.2900000000000204,953.0,359.9
1728,match,1280.0,403.555,seuls,0.3500000000000227,954.0,360.19
1729,match,1281.0,403.906,dessins,0.3599999999999568,955.0,360.54
1730,match,1282.0,404.266,dont,0.1100000000000136,956.0,360.9
1731,match,1283.0,404.377,j,0.1100000000000136,957.0,361.01
1732,match,1284.0,404.487,étais,0.2099999999999795,958.0,361.12
1733,match,1285.0,404.697,capable,0.5500000000000114,959.0,361.33
1734,match,1286.0,405.909,celui,0.4199999999999591,960.0,362.54
1735,match,1287.0,406.329,du,0.0649999999999977,961.0,362.96
1736,match,1288.0,406.459,boa,0.2600000000000477,963.0,363.09
1737,match,1289.0,406.72,fermé,0.4899999999999522,964.0,363.35
1738,match,1290.0,408.153,et,0.0800000000000409,965.0,364.78
1739,match,1291.0,408.233,je,0.2199999999999704,966.0,364.86
1740,match,1292.0,408.453,fus,0.2800000000000295,967.0,365.08
1741,match,1293.0,408.733,stupéfait,1.0199999999999818,968.0,365.36
1742,match,1294.0,409.945,d,0.0699999999999931,969.0,366.57
1743,match,1295.0,410.075,entendre,0.5,970.0,366.7
1744,match,1296.0,410.577,le,0.1299999999999954,971.0,367.2
1745,match,1297.0,410.707,petit,0.3000000000000113,972.0,367.33
