onset	duration	trial_type
89.55	0.1099999999999994	{'kind': 'word', 'word': 'de'}
89.66	0.4099999999999966	{'kind': 'word', 'word': 'marteau'}
91.32	0.1100000000000136	{'kind': 'word', 'word': 'le'}
91.43	0.3599999999999994	{'kind': 'word', 'word': 'petit'}
91.79	0.3699999999999903	{'kind': 'word', 'word': 'prince'}
92.16	0.5	{'kind': 'word', 'word': 'dérangea'}
92.66	0.1300000000000096	{'kind': 'word', 'word': 'de'}
92.79	0.3399999999999892	{'kind': 'word', 'word': 'nouveau'}
93.13	0.1300000000000096	{'kind': 'word', 'word': 'mes'}
93.26	0.6099999999999994	{'kind': 'word', 'word': 'réflexions'}
94.999353	0.119802000000007	{'kind': 'word', 'word': 'et'}
95.119155	0.1608449999999948	{'kind': 'word', 'word': 'tu'}
95.28	0.3400000000000034	{'kind': 'word', 'word': 'crois'}
95.62	0.3900000000000005	{'kind': 'word', 'word': 'toi'}
96.07	0.1000000000000085	{'kind': 'word', 'word': 'que'}
96.17	0.1400000000000005	{'kind': 'word', 'word': 'les'}
96.31	0.4500000000000028	{'kind': 'word', 'word': 'fleurs'}
97.2	0.1499999999999914	{'kind': 'word', 'word': 'mais'}
97.35	0.3000000000000113	{'kind': 'word', 'word': 'non'}
97.87	0.2199999999999988	{'kind': 'word', 'word': 'mais'}
98.09	0.3299999999999983	{'kind': 'word', 'word': 'non'}
98.5	0.1899999999999977	{'kind': 'word', 'word': 'je'}
98.69	0.0900000000000034	{'kind': 'word', 'word': 'ne'}
98.78	0.2300000000000039	{'kind': 'word', 'word': 'crois'}
99.01	0.309999999999988	{'kind': 'word', 'word': 'rien'}
99.63	0.1300000000000096	{'kind': 'word', 'word': 'j'}
99.76	0.0300000000000011	{'kind': 'word', 'word': 'ai'}
99.79	0.4199999999999875	{'kind': 'word', 'word': 'répondu'}
100.21	0.0700000000000073	{'kind': 'word', 'word': 'n'}
100.28	0.4000000000000057	{'kind': 'word', 'word': 'importe'}
100.68	0.1999999999999886	{'kind': 'word', 'word': 'quoi'}
101.35	0.1700000000000017	{'kind': 'word', 'word': 'je'}
101.52	0.0600000000000022	{'kind': 'word', 'word': 'm'}
101.58	0.3900000000000005	{'kind': 'word', 'word': 'occupe'}
101.97	0.2999999999999971	{'kind': 'word', 'word': 'moi'}
102.27	0.1200000000000045	{'kind': 'word', 'word': 'de'}
102.39	0.2900000000000062	{'kind': 'word', 'word': 'choses'}
102.68	0.6299999999999955	{'kind': 'word', 'word': 'sérieuses'}
104.34	0.2000000000000028	{'kind': 'word', 'word': 'il'}
104.54	0.0999999999999943	{'kind': 'word', 'word': 'me'}
104.64	0.5499999999999972	{'kind': 'word', 'word': 'regarda'}
105.19	0.7600000000000051	{'kind': 'word', 'word': 'stupéfait'}
106.72	0.1099999999999994	{'kind': 'word', 'word': 'de'}
106.93	0.4299999999999926	{'kind': 'word', 'word': 'choses'}
107.6	0.8000000000000114	{'kind': 'word', 'word': 'sérieuses'}
109.57	0.2300000000000039	{'kind': 'word', 'word': 'il'}
109.8	0.0600000000000022	{'kind': 'word', 'word': 'me'}
109.98	0.2099999999999937	{'kind': 'word', 'word': 'voyait'}
110.19	0.2100000000000079	{'kind': 'word', 'word': 'mon'}
